id,name,status,address,city,state,postal_code,latitude,longitude,phone,GEOID,matched_place,total_employed,practitioners,technologists,total_population,pct_medical_professionals
b4e71289-4331-4d55-b0b2-1deee6a6c643,Carmichael,OPEN,4005 Manzanita Ave,Carmichael,CA,95608,38.638599,-121.330304,9165258333,0611390,Carmichael CDP,36933.0,1388.0,678.0,78144.0,2.6438370188370186
49e360d1-f8ef-4091-a23f-61b321cb283c,"Wichita - West, KS",OPEN,2835 North Maize Road Suite 161,Wichita,KS,67205,37.735043,-97.463166,3162396348,2079000,Wichita city,191424.0,4384.0,5158.0,395951.0,2.4098941535695073
259ac27f-0e75-45ef-a64d-a39ba588af8f,"Downtown Wichita, KS",OPEN,"645 E DOUGLAS AVE, STE 106",Wichita,KS,67202,37.685539,-97.330747,3168670787,2079000,Wichita city,191424.0,4384.0,5158.0,395951.0,2.4098941535695073
8bc0c360-084a-4259-ab19-a4885a3ddfc6,"Wichita East, KS",OPEN,1423 N Webb Road Suite 159,Wichita,KS,67206,37.710437,-97.226974,3164404640,2079000,Wichita city,191424.0,4384.0,5158.0,395951.0,2.4098941535695073
adc730dd-785f-43c2-ad11-a990b1f1b314,"Fenton, MO",OPEN,528 Old Smizer Mill Rd.,Fenton,MO,63026,38.51649857,-90.45147705,6362038424,2923950,Fenton city,2039.0,78.0,81.0,4097.0,3.880888454967049
93232179-26fa-409f-9810-041125dcffb8,"Ellisville, MO",OPEN,15949 Manchester Rd,Ellisville,MO,63011,38.593138,-90.58881,3143006996,2921898,Ellisville city,4715.0,297.0,152.0,9914.0,4.52894896106516
efe9959d-f5db-491e-902c-2d76849ab7a4,"Concord, MO",OPEN,12434 Tesson Ferry Road,St. Louis,MO,63128,38.50985336,-90.37503815,3146495050,2940043,Lake St. Louis city,9122.0,362.0,175.0,17088.0,3.142556179775281
673bd193-220d-4242-add1-a2fc897e7a55,"Oakville,MO",PERMANENTLY_CLOSED,5670 Telegraph Rd,St. Louis,MO,63129,38.46617889,-90.30371094,3143800888,2940043,Lake St. Louis city,9122.0,362.0,175.0,17088.0,3.142556179775281
4ce266ad-9821-486e-a249-9c5536621103,Shiloh-O'Fallon,OPEN,3720 Green Mount Crossing Drive,Shiloh,IL,62269,38.57176208,-89.92550659,6186691005,1769524,Shiloh village,6891.0,364.0,31.0,13892.0,2.843363086668586
1d7ccace-f3a9-4921-bc8e-2fcc302b49a7,"Rock Hill, MO",OPEN,9434 Manchester Road,Rock Hill,MO,63119,38.60959625,-90.36303711,3147361170,2962660,Rock Hill city,2854.0,209.0,42.0,4728.0,5.3087986463620975
b8e650d6-61f4-4d7d-b16c-bace5b8b8f40,"Central West End, MO",OPEN,4653 Lindell Blvd.,St. Louis,MO,63108,38.64315033,-90.26126862,3145903702,2940043,Lake St. Louis city,9122.0,362.0,175.0,17088.0,3.142556179775281
0f393421-3872-463e-a4f0-572696fe31c6,"Des Peres, MO",OPEN,11943 Manchester Rd,Des Peres,MO,63131,38.602334,-90.433869,3146468691,2919270,Des Peres city,4418.0,213.0,54.0,9140.0,2.9212253829321666
519fc3ca-94f2-458a-8a43-91b3cbeb2ca0,"Ladue, MO",OPEN,10277 Clayton Rd.,Ladue,MO,63124,38.63304901,-90.4045105,3142720641,2939656,Ladue city,4262.0,139.0,60.0,8934.0,2.227445713006492
7b9de23e-fcc1-48da-8492-fc4f692a7377,"Evansville, IN",OPEN,3431 North Green River Road,Evansville,IN,47715,38.00904846,-87.49224854,8126459712,1822000,Evansville city,57095.0,1259.0,1070.0,116906.0,1.9921988606230647
f67897a4-bf9f-41fe-9a38-fec005664df0,"Owensboro, KY",OPEN,2490 Calumet Trace,Owensboro,KY,42303,37.76406,-87.065906,(270) 228-3938,2158620,Owensboro city,26459.0,396.0,164.0,60019.0,0.933037871340742
d1fd0ac0-1330-40ff-ae94-0fc479b77cb2,"Louisville - Highlands, KY",OPEN,918 Baxter Avenue,Louisville,KY,40204,38.24180984,-85.7259903,5029681400,2148000,Louisville city,,,,,
fe31ea74-8f3e-475c-b745-6b2acaba9871,"Clarksville, IN",OPEN,"1025 Veterans Parkway, Suite 200",Clarksville,IN,47129,38.326981,-85.766369,8128225570,1812934,Clarksville town,11484.0,314.0,238.0,22087.0,2.499207678725042
d9395d37-39ca-4358-aba3-ccb82963109f,"Louisville - St. Matthews, KY",OPEN,116 Sears Avenue,Louisville,KY,40207,38.25309372,-85.64700317,5022599199,2148000,Louisville city,,,,,
0da2855d-ff9f-4191-8d64-67a6c6ce3b2d,"Brownsboro, KY",OPEN,4164 Summit Plaza Dr.,Louisville,KY,40241,38.30754089,-85.57757568,5023339310,2148000,Louisville city,,,,,
79845cf3-aa17-430f-98a0-c12b396d316b,"Louisville-Middletown, KY",OPEN,13317 Shelbyville Road Unit #103,Louisville,KY,40223,38.2435,-85.505973,5022423385,2148000,Louisville city,,,,,
570bf43c-50d5-4d85-9e6f-956a023fdcc0,"Lexington-Fountains, KY",OPEN,3880 Fountain Blue Lane,Lexington,KY,40513,38.0021391,-84.5739286,8593000114,2146027,Lexington-Fayette urban county,169451.0,4905.0,4635.0,321276.0,2.9694094796996975
74e6d62a-ba88-4125-9556-3229ccf2ff81,"Lexington KY, The Summit",OPEN,4040 Finn Way,Lexington,KY,40517,37.97816467,-84.5273819,8594021020,2146027,Lexington-Fayette urban county,169451.0,4905.0,4635.0,321276.0,2.9694094796996975
d90ea9a6-0dd3-4a57-bdeb-26d71fbf5568,"Lexington, KY",OPEN,2369 Richmond Road Suite #120,Lexington,KY,40502,38.01635361,-84.4625473,8598981077,2146027,Lexington-Fayette urban county,169451.0,4905.0,4635.0,321276.0,2.9694094796996975
28689686-0842-418f-978b-dbc1bed88f5e,"Barboursville, WV",OPEN,3034 Champion Dr.,Barboursville,WV,25504,38.42187119,-82.28788757,3045211500,5404276,Barboursville village,1642.0,33.0,0.0,4394.0,0.7510241238051889
92b0654a-0e80-45bb-9c04-c457304733af,"Charleston, WV",OPEN,312 Southridge Blvd,Charleston,WV,25309,38.31826019,-81.71550751,3045291100,5414600,Charleston city,21760.0,604.0,309.0,48415.0,1.885779200660952
2d67f6a6-3fd5-4c5a-a1fc-41d7cf6d485d,"Barracks-Charlottesville, VA",OPEN,1935 Arlington Boulevard,Charlottesville,VA,22903,38.0488472,-78.50508881,4344835757,5114968,Charlottesville city,23975.0,1280.0,448.0,46289.0,3.733068331569055
b2dc2f1f-b0ff-4561-9f5f-386d8713f38d,"Harrisonburg, VA",OPEN,1005 Port Republic Road,Harrisonburg,VA,22801,38.42093658,-78.87097168,5403242314,5135624,Harrisonburg city,24694.0,830.0,448.0,51784.0,2.4679437664143364
c27fedd0-d0b0-4db7-aec0-9c4d721caa74,"Pantops-Charlottesville, VA",PERMANENTLY_CLOSED,930 Olympia Drive Suite 8,Charlottesville,VA,22911,38.03369904,-78.44868469,4344737000,5114968,Charlottesville city,23975.0,1280.0,448.0,46289.0,3.733068331569055
9c61df24-594c-41fb-8b9d-a2b81877e34f,"Fredericksburg, VA",OPEN,10002 Southpoint Parkway,Fredericksburg,VA,22407,38.23715591,-77.50623322,5403006688,5129744,Fredericksburg city,14745.0,910.0,215.0,28258.0,3.9811734729987966
9ce9ff8b-c227-4da3-95dc-cab2936b576d,Stafford,OPEN,308 Worth Ave.,Stafford,VA,22556,38.47584152,-77.41869354,5406025800,5174916,Stafford Courthouse CDP,2090.0,93.0,222.0,4996.0,6.305044035228183
1ce9fa59-f94c-4d7d-b65e-8de27e89cc13,"Montclair, VA",OPEN,3966 FETTLER PARK DR,Dumfries,VA,22025,38.582545,-77.330515,5719316333,5123760,Dumfries town,2756.0,158.0,30.0,5697.0,3.299982446901878
01e71b5c-1570-430c-82fc-9d5e76a912c9,"Lake Ridge, VA",OPEN,4172 Merchant Plaza,Lake Ridge,VA,22192,38.67456436,-77.33380127,5715898088,5143432,Lake Ridge CDP,23178.0,1647.0,712.0,44720.0,5.275044722719141
5aec8cac-d5a2-462e-bb62-4dbd7edfd719,"Sacramento-Natomas, CA",OPEN,3270 Arena Boulevard Suite 510,Sacramento,CA,95834,38.641964,-121.534854,9162834683,0664000,Sacramento city,254892.0,11606.0,5557.0,523600.0,3.2778838808250574
13d3bb5e-c653-4f6f-aa17-197bb3fe1bb0,"Rocklin, CA",OPEN,711 Pleasant Grove Boulevard Suite 100 and 120,Roseville,CA,95678,38.791415,-121.27835,9162459005,0662938,Roseville city,73503.0,3387.0,2106.0,148879.0,3.6895734119654215
a314826e-6180-44b6-9bce-16124a567309,"Roseville, CA",OPEN,2030 Douglas Boulevard Suite 39,Roseville,CA,95661,38.743373,-121.25051,9167714683,0662938,Roseville city,73503.0,3387.0,2106.0,148879.0,3.6895734119654215
d011b7dd-cf31-4e01-b81d-bcd28b4085f5,"Carson City, NV",UNKNOWN,911 Topsy Lane,Carson CIty,NV,89705,39.107308,-119.775737,7753604171,3209700,Carson City,27340.0,1008.0,380.0,58249.0,2.3828735257257634
17c49090-2e00-4169-a23f-706848ae0b46,"South Reno, NV",OPEN,8056 South Virginia Street,Reno,NV,89511,39.454173,-119.777135,7758002308,3260600,Reno city,140038.0,3763.0,3729.0,265196.0,2.8250803179535136
684ee29c-8053-465c-89ce-cbc80eb132cf,"Northwest Reno, NV",OPEN,1575 Robb Drive,Reno,NV,89523,39.526303,-119.88261,7758005515,3260600,Reno city,140038.0,3763.0,3729.0,265196.0,2.8250803179535136
9bd43406-7a4d-4fc1-8950-93614cff012e,"Spanish Springs, NV",OPEN,"5318 Sparks Blvd, STE 100",Sparks,NV,89441,39.589489,-119.725821,7752294145,3268400,Sparks city,54467.0,856.0,1465.0,108025.0,2.148576718352233
49f2b120-9791-4626-b4b3-8d9c11cf3295,Colorado Springs Northgate,OPEN,13492 Bass Pro Dr.,Colorado Springs,CO,80921,39.027551,-104.825143,7194254253,0816000,Colorado Springs city,236437.0,13711.0,6293.0,479612.0,4.170871454425661
d1c1ef24-5283-4993-a233-9c77f4253996,"Colorado Springs - Academy, CO",OPEN,7469 Academy Boulevard North,Colorado Springs,CO,80920,38.939027,-104.797635,7192044442,0816000,Colorado Springs city,236437.0,13711.0,6293.0,479612.0,4.170871454425661
65313379-0852-4d46-8835-1533c02f9d64,"Broadmoor-Colorado Springs, CO",OPEN,104 East Cheyenne Road,Colorado Springs,CO,80906,38.806942,-104.824384,7203865817,0816000,Colorado Springs city,236437.0,13711.0,6293.0,479612.0,4.170871454425661
77d3ac32-47df-4866-a50e-4a1dfc2e2002,"Colorado Springs - Stetson Hills, CO",OPEN,5990 Stetson Hills Boulevard,Colorado Springs,CO,80923,38.91329956,-104.71659088,7196323777,0816000,Colorado Springs city,236437.0,13711.0,6293.0,479612.0,4.170871454425661
9773e500-464f-4260-b6ba-d19a34feb81f,"Castle Rock, CO",OPEN,3990 Limelight Avenue,Castle Rock,CO,80109,39.40331,-104.881244,3037474003,0812415,Castle Rock town,39502.0,2716.0,1086.0,74065.0,5.1333288327820155
119123be-059f-4ba1-861a-c42447fd3f89,"Pine Bluffs, CO",OPEN,"12227 Pine Bluffs Way, Suite 205",Parker,CO,80134,39.49406433,-104.75582123,7206004711,0857630,Parker town,33156.0,2725.0,816.0,58733.0,6.028978598062418
e4f705a5-0622-42a9-8d07-24d940033ca7,"Lone Tree, CO",OPEN,9090 Sky Ridge Avenue,Lone Tree,CO,80124,39.533546,-104.884566,7208457053,0845955,Lone Tree city,8228.0,799.0,359.0,13993.0,8.275566354605875
4e248ae0-edb6-4189-b7fd-b76603934092,"Highlands Ranch, CO",PERMANENTLY_CLOSED,"9559 S. University Boulevard, Units 101-102",Highlands Ranch,CO,80126,39.54223251,-104.94594574,3036833312,0836410,Highlands Ranch CDP,55104.0,4220.0,2582.0,101514.0,6.700553618220146
d241f26a-b062-4c0c-9cfd-1f70835cbee1,"West Highlands Ranch, CO",OPEN,1493 Park Central Drive,Highlands Ranch,CO,80129,39.55345154,-105.00533295,7209960461,0836410,Highlands Ranch CDP,55104.0,4220.0,2582.0,101514.0,6.700553618220146
54903d98-8315-4eea-a011-040c8d30acf2,"Parker, CO",OPEN,17051 Lincoln Avenue 1,Parker,CO,80134,39.53483582,-104.79031372,7206368606,0857630,Parker town,33156.0,2725.0,816.0,58733.0,6.028978598062418
94d478ec-321a-4b5e-bf25-8b252d39aa54,"Southglenn , CO",OPEN,6860 South University Boulevard 140,South Glenn,CO,80122,39.59243393,-104.95999908,3037412247,,,,,,,
9c72b311-8655-40f7-bb92-e5e1e7e5950a,Arapahoe Crossings,PERMANENTLY_CLOSED,6554 S. Parker Road,Aurora,CO,80016,39.597783,-104.803141,3036454290,0804000,Aurora city,204387.0,9597.0,3539.0,387349.0,3.3912569801393575
42071a66-054f-4653-af04-3b2b330f0b98,"Littleton, CO",OPEN,8555 West Belleview Avenue,Littleton,CO,80123,39.62509537,-105.092659,3039796878,0845255,Littleton city,25877.0,1405.0,763.0,45531.0,4.761591003931388
38b8e0fd-1dc9-468b-822c-cf1065d9f817,"Denver Tech Center, CO",OPEN,6770 East Chenango Avenue,Denver,CO,80237,39.625272,-104.9076,7205041015,0820000,Denver city,416271.0,22144.0,12937.0,710800.0,4.935424873382105
01854994-801c-4643-882b-45ff4a1e4d05,"Southlands, CO",OPEN,24300 E SMOKY HILL RD,AURORA,CO,80016,39.595331,-104.705774,7207913003,0804000,Aurora city,204387.0,9597.0,3539.0,387349.0,3.3912569801393575
0ab0dd85-9cc4-4694-84b0-79d8aec735cf,"Denver - Cherry Hills, CO",OPEN,5010 East Hampden Avenue,Denver,CO,80222,39.6529007,-104.92877197,3037578888,0820000,Denver city,416271.0,22144.0,12937.0,710800.0,4.935424873382105
5c87e8a5-3c08-468d-aa83-e9c61933336a,"Southeast Aurora, CO",OPEN,4211 South Buckley Road,Aurora,CO,80013,39.64031219,-104.79235077,3036454292,0804000,Aurora city,204387.0,9597.0,3539.0,387349.0,3.3912569801393575
6cbb812e-0d9b-4150-a557-74dd6681334a,"Washington Park (The Logan Collection), CO",PERMANENTLY_CLOSED,"999 S Logan Street, Suite 100",Denver,CO,80209,39.69844437,-104.98280334,3037220544,0820000,Denver city,416271.0,22144.0,12937.0,710800.0,4.935424873382105
92dd7af8-752e-4fbe-86af-9a4192c44667,"Glendale, CO",OPEN,760 S. Colorado Blvd. Unit C,Glendale,CO,80211,39.70281219,-104.93992615,7204008053,0830340,Glendale city,3616.0,95.0,28.0,4580.0,2.685589519650655
fd4b785a-2efd-4bd9-97eb-62c70a4d03e2,"Belmar, CO",OPEN,7700 West Virginia Avenue,Lakewood,CO,80226,39.706682,-105.08266,7204023888,0843000,Lakewood city,87073.0,4142.0,3494.0,156149.0,4.89020102594317
683ed6a1-3621-4df5-8419-7121c8e86509,"Baker Denver, CO",OPEN,"381 S Broadway, Suite A",Denver,CO,80209,39.70964432,-104.98784637,7204080333,0820000,Denver city,416271.0,22144.0,12937.0,710800.0,4.935424873382105
790c128e-7a85-4e00-bd21-b0a2fb785acb,"Cherry Creek, CO",PERMANENTLY_CLOSED,2780 E. Second Avenue,Denver,CO,80206,39.7192955,-104.95480347,7207671557,0820000,Denver city,416271.0,22144.0,12937.0,710800.0,4.935424873382105
69351322-2123-4d40-b93e-4b669a02549f,"LAWRENCE, KS",OPEN,"565 Wakarusa Drive, Suite C",Lawrence,KS,66049,38.97200012,-95.30767822,7857274220,2038900,Lawrence city,54856.0,2293.0,954.0,95103.0,3.4141930328170513
8eebabef-db5b-437c-80cf-6b843ca102a0,"Lenexa, KS",OPEN,17140 West 87th Street,Lenexa,KS,66219,38.97091293,-94.78609467,9137120505,2039350,Lenexa city,33354.0,1894.0,1034.0,57497.0,5.092439605544637
3b8002cc-597e-4d02-84bf-470606426bb0,"Olathe - South, KS",OPEN,20144 W 153rd St,Olathe,KS,66062,38.851607,-94.818491,9132741415,2052575,Olathe city,77187.0,4147.0,2456.0,142114.0,4.646269895998987
1b912086-38c0-4d3a-b49f-36ab695aaaaa,"Olathe Pointe, KS",PERMANENTLY_CLOSED,14995 W 119th St.,Olathe,KS,66062,38.91269302,-94.75888062,9133977500,2052575,Olathe city,77187.0,4147.0,2456.0,142114.0,4.646269895998987
bf23b4cf-0732-4e28-9e1f-aab62e2c4437,"Shawnee, KS",OPEN,11900 Shawnee Mission Pkwy.,Shawnee,KS,66216,39.01525497,-94.72451782,9137175999,2064500,Shawnee city,37087.0,2005.0,824.0,67671.0,4.180520459280933
fb2484eb-7875-4049-889d-7ac95f9a78c1,"Nall Hills, KS",OPEN,9538 Nall Avenue,Overland Park,KS,66207,38.955219,-94.651086,9134400010,2053775,Overland Park city,110350.0,8981.0,3624.0,196676.0,6.409017877117697
eaabc63a-de73-4c5d-8051-9ca5cb3da2f1,"Overland Park, KS",OPEN,13621 Metcalf Ave,Overland Park,KS,66223,38.88148,-94.667249,9132131012,2053775,Overland Park city,110350.0,8981.0,3624.0,196676.0,6.409017877117697
d0efed9c-e337-4643-9dfc-fa7ed8535d73,"Leawood, KS",PERMANENTLY_CLOSED,11614 Ash St.,Leawood,KS,66211,38.91736221,-94.64774323,9134695200,2039075,Leawood city,16803.0,837.0,536.0,33784.0,4.064053990054464
83782799-96be-44de-941b-d30e8a6d618e,"Brookside, MO",OPEN,6236 Main Street,Kansas City,MO,64113,39.01461411,-94.58864594,8166568390,2938000,Kansas City city,265204.0,11341.0,5411.0,505958.0,3.310946758426589
f428a42b-37c3-4818-8321-d80918e6c321,"Downtown KC, MO",OPEN,1706 Baltimore Ave.,Kansas City,MO,64108,39.092453,-94.58505249,8166591055,2938000,Kansas City city,265204.0,11341.0,5411.0,505958.0,3.310946758426589
c61c1f71-042e-4d9b-bc4f-6177f2f89821,"Kansas City - Parkville, MO",OPEN,6006 NW 63rd Terrace,Kansas City,MO,64151,39.2091713,-94.65003967,8169456551,2938000,Kansas City city,265204.0,11341.0,5411.0,505958.0,3.310946758426589
1fc0bc00-316d-444a-a8cc-ef1a54c5ee83,"Lee's Summit, MO",OPEN,"910 NW Blue Parkway, Suite A",Lee's Summit,MO,64086,38.93107,-94.4017,8169443222,2941348,Lee's Summit city,53264.0,3162.0,1579.0,101728.0,4.6604671280276815
d90dcff6-236a-4b85-b532-cbe98d86df17,"Liberty, MO",OPEN,117 S. Stewart Road,Liberty,MO,64068,39.2433815,-94.4535141,8163681277,2942032,Liberty city,14908.0,419.0,429.0,30299.0,2.798772236707482
45c683c7-0720-4fb7-a576-c6d2e66d8472,"Columbia, MO",OPEN,3103 W. Broadway #115,Columbia,MO,65203,38.95567703,-92.38375092,5733810388,2915670,Columbia city,66236.0,2094.0,832.0,126172.0,2.3190565260121105
24dd64b4-2614-44fb-a1d9-3c82901d4e54,"Lake St. Louis, MO",OPEN,6307 Ronald Reagan Drive,Lake Saint Louis,MO,63367,38.76808548,-90.78490448,6366144040,,,,,,,
7e65f632-5235-48e2-8c8f-afe4549ac082,"Cottleville, MO",OPEN,6201-6203 Mid Rivers Mall Dr.,St. Peters,MO,63304,38.7405014,-90.63678741,6366282457,2965126,St. Peters city,31098.0,1432.0,829.0,57692.0,3.919087568467032
40c21565-ddb6-43fc-870c-aec1dcabb138,"St Charles, MO",OPEN,1650 Beale Street Suite 170,Saint Charles,MO,63303,38.76504517,-90.49372864,3142501037,,,,,,,
841e091b-e6ba-48e8-ae24-89a41e4bdbdd,"Chesterfield, MO",OPEN,1674 Clarkson Road,Chesterfield,MO,63017,38.64322662,-90.56483459,3143849025,2913600,Chesterfield city,24788.0,2431.0,849.0,49645.0,6.606909054285426
0a5acbb3-cfd0-4ebf-b5f4-c4fcddd6680a,Creve Coeur,OPEN,11457 Olive Blvd.,St. Louis,MO,63141,38.67315292,-90.43424225,3146858846,2940043,Lake St. Louis city,9122.0,362.0,175.0,17088.0,3.142556179775281
427413e8-326d-4d89-b186-cadbf33937d4,Edwardsville,OPEN,"6654 Edwardsville Crossing Drive, Suite D",Edwardsville,IL,62065,38.78834628,-89.95349191,6186690011,1722697,Edwardsville city,13014.0,576.0,581.0,26622.0,4.346029599579295
53431445-d50c-43c6-ac29-70176d08aa8d,Bloomington-Kirkwood,OPEN,210 East Kirkwood Avenue,Bloomington,IN,47408,39.166266,-86.531405,8126104444,1805860,Bloomington city,38910.0,1739.0,1192.0,79006.0,3.70984482191226
aebaaf9b-b410-4f87-a9eb-a1a15ba1e85e,Bloomington-Eastside,OPEN,2894 East 3rd Street #113,Bloomington,IN,47401,39.16121292,-86.49538422,8127274002,1805860,Bloomington city,38910.0,1739.0,1192.0,79006.0,3.70984482191226
a64c0b92-596f-4611-aab3-03d0222007d5,"Greenwood, IN",OPEN,1675 Smith Valley Road,Greenwood,IN,46142,39.60499191,-86.15705872,3172470000,1829898,Greenwood city,32449.0,1049.0,1002.0,63579.0,3.2259079255729093
c3e2a9ec-e747-4ef1-b1d1-52f60d9991d2,"Southport, IN",PERMANENTLY_CLOSED,5220 East Southport Road,Indianapolis,IN,46237,39.66732025,-86.07961273,3179832113,1836003,Indianapolis city (balance),437016.0,14340.0,7146.0,882006.0,2.4360378500826525
7c8e2fa6-afe3-4c3e-b354-bbf4ea7e497c,"Hebron, KY",COMING_SOON,1320 N Bend Road,Hebron,KY,41048,39.105041,-84.724294,8597574509,2135542,Hebron CDP,3945.0,60.0,104.0,6607.0,2.482215831693658
65d87cc6-278e-48b7-9ef0-d0a3f95b7517,"Union-Florence, KY",OPEN,"9031 US 42, Suite C",Union,KY,41091,38.96232986,-84.67945862,8593051600,2178384,Union city,3966.0,160.0,138.0,7369.0,4.043967973944905
0a68b3a6-5626-48ce-9003-04e7c6786c08,"Cincy West, OH",OPEN,5655 Harrison Ave,Cincinnati,OH,45248,39.16746,-84.636747,5136940585,3915000,Cincinnati city,154529.0,5772.0,4391.0,308870.0,3.2903810664680933
4964f430-a1b0-4161-8257-85e8d7f79471,"Fort Wright, KY",OPEN,3453 Valley Plaza Pkwy,Fort Wright,KY,41017,39.035153,-84.53298,8592977377,2128612,Fort Wright city,3105.0,135.0,94.0,5841.0,3.9205615476801916
cce2a62d-084a-4154-a892-5336be9065e1,"Newport, KY",OPEN,185 Pavilion Parkway,Newport,KY,41071,39.08658,-84.476161,8598384555,2155884,Newport city,6706.0,371.0,122.0,14190.0,3.4742776603241716
fe78408e-edbe-496a-a296-d27d2c9f1654,Rookwood,OPEN,3831 Edwards Road,Cincinnati,OH,45209,39.150421,-84.442724,5139065550,3915000,Cincinnati city,154529.0,5772.0,4391.0,308870.0,3.2903810664680933
19eefedb-1008-4d19-b7fa-f0cf09d4ef94,Oakley,OPEN,3202 Vandercar Dr.,Cincinnati,OH,45209,39.158646,-84.427631,5138084882,3915000,Cincinnati city,154529.0,5772.0,4391.0,308870.0,3.2903810664680933
f0dd0070-8f92-486d-8d13-711c85838072,"Anderson Township, OH",OPEN,7632 Beechmont Avenue,Cincinnati,OH,45255,39.07286835,-84.34648895,5137958085,3915000,Cincinnati city,154529.0,5772.0,4391.0,308870.0,3.2903810664680933
6e32835e-fb7a-48ca-92d1-2d39214048bf,"Kenwood, OH",OPEN,8154 Montgomery Road,Cincinnati,OH,45242,39.203892,-84.368103,5133189342,3915000,Cincinnati city,154529.0,5772.0,4391.0,308870.0,3.2903810664680933
03d04214-aeb4-4c28-847d-feaeedc0b0db,Fairfield,OPEN,3397 Princeton Rd #105 Suite 217,Hamilton,OH,45011,39.390155,-84.503511,5133340511,3933012,Hamilton city,27963.0,297.0,343.0,63149.0,1.013476064545757
3c3a778c-cb13-44b0-b179-741ba6b381e6,"Montgomery, OH",OPEN,11206 Montgomery Rd.,Montgomery,OH,45249,39.267322,-84.330758,5138782400,3951716,Montgomery city,5079.0,197.0,182.0,10816.0,3.5040680473372783
770c50bb-a448-4075-b1bc-9fb66f8083b6,West Chester,OPEN,7641 Voice of America Centre Drive,West Chester,OH,45069,39.356156,-84.363515,5137182535,3958149,Olde West Chester CDP,216.0,0.0,0.0,250.0,0.0
2becd7f9-2d32-44e8-9a88-3d39e0df3b63,"Mason, OH",OPEN,8267 Arbor Square Drive,Mason,OH,45040,39.319518,-84.315415,5134455844,3948188,Mason city,17973.0,1277.0,895.0,34768.0,6.247123791992637
0102a9f6-b57b-4cb5-8262-bc5f4b93ca61,"Miamisburg, OH",OPEN,3645 Rigby Road,Miamisburg,OH,45342,39.599361,-84.232335,9376418783,3949434,Miamisburg city,9413.0,501.0,228.0,19877.0,3.667555466116617
80ffe0e6-6ffa-4601-8a9d-4aca989fee89,"Bridgeport, WV",OPEN,309 S VIRGINIA AVE,Bridgeport,WV,26330,39.281848,-80.25633,3049827333,5410180,Bridgeport city,4636.0,246.0,288.0,9255.0,5.769854132901134
c0aa4523-cac7-4e72-936b-45a551cc87c8,"Morgantown, WV",OPEN,360 Suncrest Towne Centre Bldg. D.,Morgantown,WV,26505,39.6533699,-79.94226074,3045960500,5455756,Morgantown city,14305.0,417.0,268.0,30220.0,2.266710787557909
a5fa4519-b62b-454c-be06-9ff921432b87,"Winchester, VA",OPEN,2016 S Pleasant Valley Rd.,Winchester,VA,22601,39.16175842,-78.16655731,5402283008,5186720,Winchester city,14519.0,784.0,158.0,28103.0,3.35195530726257
60d6b56d-b453-411f-a553-3fb8c5d4b847,"Leesburg, VA",OPEN,545 East Market Street Suite A,Leesburg,VA,20176,39.10760498,-77.55177307,7036467129,5144984,Leesburg town,27361.0,2529.0,970.0,48465.0,7.219643041370061
523e7aae-d316-4904-9e33-ab1211034fee,"Gainesville, VA",PERMANENTLY_CLOSED,14062 Promenade Commons Ct,Gainesville,VA,20155,38.78963852,-77.60603333,5712225448,5130176,Gainesville CDP,9142.0,866.0,187.0,16972.0,6.20433655432477
41ac866b-a073-4f18-a366-c8ce1a205243,"South Riding, VA",OPEN,25150 Loudoun County Parkway,South Riding,VA,20152,38.92072678,-77.51725769,5719897600,5174100,South Riding CDP,18422.0,3500.0,964.0,33358.0,13.382097248036454
fa21f59c-d663-4770-bcd5-708ddd7cdedf,"Ashburn, VA",OPEN,44050 Ashburn Shopping Center #189,Ashburn,VA,20147,39.044656,-77.476057,7038819110,5103320,Ashburn CDP,24234.0,3225.0,1009.0,45479.0,9.309791332263243
bed20e30-386d-41ca-b302-579f161f5ce2,"SE Manassas, VA",OPEN,11714 Sudley Manor Drive,Manassas,VA,20109,38.784477,-77.518349,5715457632,5148952,Manassas city,22899.0,1411.0,455.0,42620.0,4.378226184889724
7f505351-80dd-409a-ad99-c70028cea30f,"Bristow, VA",OPEN,10295 Bristow Center Dr.,Bristow,VA,20136,38.73418045,-77.54903412,5712492511,,,,,,,
abdd4594-f6a8-4485-9189-ae74edc878a5,"Sterling, VA",OPEN,20806 Edds lane,Sterling,VA,20165,39.04,-77.411973,5712570077,5175376,Sterling CDP,17408.0,1376.0,295.0,31058.0,5.38025629467448
0eda324a-8659-4b85-85c2-7e7291004d66,Centreville,OPEN,14145 St. Germaine Drive,Centreville,VA,20121,38.83626938,-77.43752289,7039979682,5114440,Centreville CDP,41489.0,5096.0,1284.0,72680.0,8.778205833791965
c2885ff5-75dc-44ba-8883-11acd628f03f,"Fairfax, VA",OPEN,13063 Lee Jackson Memorial Highway,Fairfax,VA,22033,38.88115311,-77.39814758,7039618985,5126496,Fairfax city,13137.0,1283.0,422.0,24242.0,7.033248081841433
1755cbfd-e344-4bd1-b419-6bd662be651a,"Great Falls, VA",OPEN,1025 Seneca Rd,Great Falls,VA,22066,39.001535,-77.342997,7036372365,5132496,Great Falls CDP,7055.0,757.0,195.0,14968.0,6.360235168359166
89149b58-f73b-4454-a652-d260461ea458,"Reston, VA",OPEN,11410 Reston Station Blvd.,Reston,VA,20190,38.94988632,-77.33966827,7038225272,5166672,Reston CDP,36426.0,5434.0,1397.0,62339.0,10.95782736328783
